company_name,ticker,is_etf
더블유에스아이,299170.KQ,False
에스에이티이엔지,351320.KQ,False
한독크린텍,256150.KQ,False
제이투케이바이오,420570.KQ,False
카스,016920.KQ,False
이상네트웍스,080010.KQ,False
RF머트리얼즈,327260.KQ,False
경남제약,053950.KQ,False
자비스,254120.KQ,False
우원개발,046940.KQ,False
진매트릭스,109820.KQ,False
시큐레터,418250.KQ,False
화신정공,126640.KQ,False
파인디앤씨,049120.KQ,False
비투엔,307870.KQ,False
뱅크웨어글로벌,199480.KQ,False
밸로프,331520.KQ,False
스코넥,276040.KQ,False
메가엠디,133750.KQ,False
자이글,234920.KQ,False
알에프세미,096610.KQ,False
옵티시스,109080.KQ,False
한울소재과학,091440.KQ,False
아시아경제,127710.KQ,False
동우팜투테이블,088910.KQ,False
제놀루션,225220.KQ,False
케어랩스,263700.KQ,False
더라미,032860.KQ,False
디에이피,066900.KQ,False
한네트,052600.KQ,False
빛과전자,069540.KQ,False
한국팩키지,037230.KQ,False
코스텍시스,355150.KQ,False
테크엘,064520.KQ,False
팸텍,271830.KQ,False
알엔투테크놀로지,148250.KQ,False
현우산업,092300.KQ,False
앱코,129890.KQ,False
포커스에이치엔에스,331380.KQ,False
HB인베스트먼트,440290.KQ,False
동국알앤에스,075970.KQ,False
유라클,088340.KQ,False
인산가,277410.KQ,False
나무기술,242040.KQ,False
바이오톡스텍,086040.KQ,False
TKG애강,022220.KQ,False
마니커에프앤지,195500.KQ,False
오텍,067170.KQ,False
우양,103840.KQ,False
텔콘RF제약,200230.KQ,False
아이퀘스트,262840.KQ,False
에프엔씨엔터,173940.KQ,False
신화인터텍,056700.KQ,False
리더스코스메틱,016100.KQ,False
삼일기업공사,002290.KQ,False
삼기,122350.KQ,False
서전기전,189860.KQ,False
모비릭스,348030.KQ,False
원풍,008370.KQ,False
CNT85,056730.KQ,False
제이티,089790.KQ,False
서암기계공업,100660.KQ,False
큐캐피탈,016600.KQ,False
썸에이지,208640.KQ,False
삼성스팩8호,448740.KQ,False
케이피엠테크,042040.KQ,False
핸디소프트,220180.KQ,False
코스나인,082660.KQ,False
위세아이텍,065370.KQ,False
애머릿지,900100.KQ,False
휴엠앤씨,263920.KQ,False
케이씨피드,025880.KQ,False
유에스티,263770.KQ,False
아이즈비전,031310.KQ,False
쎄니트,037760.KQ,False
모아라이프플러스,142760.KQ,False
우리산업홀딩스,072470.KQ,False
엔투텍,227950.KQ,False
아이윈플러스,123010.KQ,False
카티스,140430.KQ,False
루멘스,038060.KQ,False
피코그램,376180.KQ,False
모아데이타,288980.KQ,False
일신바이오,068330.KQ,False
성우전자,081580.KQ,False
승일,049830.KQ,False
파인메딕스,387570.KQ,False
엠아이큐브솔루션,373170.KQ,False
피씨디렉트,051380.KQ,False
파인텍,131760.KQ,False
디케이앤디,263020.KQ,False
이화공영,001840.KQ,False
아세아텍,050860.KQ,False
SGC E&C,016250.KQ,False
옴니시스템,057540.KQ,False
남화토건,091590.KQ,False
브레인즈컴퍼니,099390.KQ,False
제이엠티,094970.KQ,False
에스제이그룹,306040.KQ,False
코맥스,036690.KQ,False
네이블,153460.KQ,False
하이소닉,106080.KQ,False
대신정보통신,020180.KQ,False
에이루트,096690.KQ,False
듀오백,073190.KQ,False
피엔티엠에스,257370.KQ,False
와이엠,007530.KQ,False
영림원소프트랩,060850.KQ,False
삼륭물산,014970.KQ,False
하나금융25호스팩,435620.KQ,False
동방선기,099410.KQ,False
하이퍼코퍼레이션,065650.KQ,False
알피바이오,314140.KQ,False
씨싸이트,109670.KQ,False
에스켐,475660.KQ,False
뷰티스킨,406820.KQ,False
케이디켐,221980.KQ,False
신진에스엠,138070.KQ,False
힘스,238490.KQ,False
지니너스,389030.KQ,False
피델릭스,032580.KQ,False
앤디포스,238090.KQ,False
얼라인드,238120.KQ,False
엔에프씨,265740.KQ,False
오하임앤컴퍼니,309930.KQ,False
기가레인,049080.KQ,False
KH 미래물산,111870.KQ,False
포메탈,119500.KQ,False
NHN벅스,104200.KQ,False
바이오로그디바이스,208710.KQ,False
코이즈,121850.KQ,False
오공,045060.KQ,False
대창스틸,140520.KQ,False
탑코미디어,134580.KQ,False
이스트에이드,239340.KQ,False
뉴온,123840.KQ,False
오션인더블유,052300.KQ,False
미코바이오메드,214610.KQ,False
제주맥주,276730.KQ,False
소니드,060230.KQ,False
비비씨,318410.KQ,False
대성하이텍,129920.KQ,False
KBG,318000.KQ,False
아이티센엔텍,010280.KQ,False
한국맥널티,222980.KQ,False
윈하이텍,192390.KQ,False
진영,285800.KQ,False
네오티스,085910.KQ,False
티엔엔터테인먼트,131100.KQ,False
서연탑메탈,019770.KQ,False
엔텔스,069410.KQ,False
플랜티넷,075130.KQ,False
유진테크놀로지,240600.KQ,False
에스에이티,060540.KQ,False
내츄럴엔도텍,168330.KQ,False
프로티아,303360.KQ,False
백금T&A,046310.KQ,False
서진오토모티브,122690.KQ,False
카이노스메드,284620.KQ,False
원바이오젠,307280.KQ,False
옵티코어,380540.KQ,False
비씨월드제약,200780.KQ,False
YW,051390.KQ,False
케이씨티,089150.KQ,False
이루온,065440.KQ,False
씨이랩,189330.KQ,False
유니온커뮤니티,203450.KQ,False
엠브레인,169330.KQ,False
와이즈버즈,273060.KQ,False
오브젠,417860.KQ,False
상신전자,263810.KQ,False
에이치와이티씨,148930.KQ,False
씨큐브,101240.KQ,False
동일기연,032960.KQ,False
한일화학,007770.KQ,False
캡스톤파트너스,452300.KQ,False
키네마스터,139670.KQ,False
CSA 코스믹,083660.KQ,False
이에이트,418620.KQ,False
파버나인,177830.KQ,False
싸이버원,356890.KQ,False
폴라리스우노,114630.KQ,False
아이앤씨,052860.KQ,False
GH신소재,130500.KQ,False
핑거스토리,417180.KQ,False
체리부로,066360.KQ,False
배럴,267790.KQ,False
엠젠솔루션,032790.KQ,False
레이저쎌,412350.KQ,False
MIT,038340.KQ,False
이노시뮬레이션,274400.KQ,False
케이쓰리아이,431190.KQ,False
에스지헬스케어,398120.KQ,False
이미지스,115610.KQ,False
케이엠,083550.KQ,False
아이비젼웍스,469750.KQ,False
코셈,360350.KQ,False
디티앤씨,187220.KQ,False
캐스텍코리아,071850.KQ,False
에이텀,355690.KQ,False
헝셩그룹,900270.KQ,False
시큐브,131090.KQ,False
대성파인텍,104040.KQ,False
글로본,019660.KQ,False
서울제약,018680.KQ,False
큐라티스,348080.KQ,False
비스토스,419540.KQ,False
포인트모바일,318020.KQ,False
리튬포어스,073570.KQ,False
마이크로투나노,424980.KQ,False
TPC,048770.KQ,False
모아텍,033200.KQ,False
삼진,032750.KQ,False
오디텍,080520.KQ,False
이씨에스,067010.KQ,False
와토스코리아,079000.KQ,False
신한제11호스팩,452980.KQ,False
에코캡,128540.KQ,False
아우딘퓨쳐스,227610.KQ,False
케일럼,258610.KQ,False
이지트로닉스,377330.KQ,False
지니틱스,303030.KQ,False
아이크래프트,052460.KQ,False
우리이앤엘,153490.KQ,False
씨유메디칼,115480.KQ,False
엠에프씨,432980.KQ,False
삼성스팩7호,439250.KQ,False
신도기연,290520.KQ,False
메디앙스,014100.KQ,False
씨유박스,340810.KQ,False
코리아에셋투자증권,190650.KQ,False
비큐AI,148780.KQ,False
핌스,347770.KQ,False
TS트릴리온,317240.KQ,False
디에이테크놀로지,196490.KQ,False
네오펙트,290660.KQ,False
KB오토시스,024120.KQ,False
팬스타엔터프라이즈,054300.KQ,False
세화피앤씨,252500.KQ,False
그린생명과학,114450.KQ,False
한국큐빅,021650.KQ,False
나라셀라,405920.KQ,False
메이슨캐피탈,021880.KQ,False
한창산업,079170.KQ,False
휴림에이텍,078590.KQ,False
소프트센,032680.KQ,False
휴맥스홀딩스,028080.KQ,False
동양파일,228340.KQ,False
아이컴포넌트,059100.KQ,False
세림B&G,340440.KQ,False
스킨앤스킨,159910.KQ,False
플래티어,367000.KQ,False
삼일,032280.KQ,False
DH오토리드,290120.KQ,False
셀바이오휴먼텍,318160.KQ,False
엔젠바이오,354200.KQ,False
나래나노텍,137080.KQ,False
윙스풋,335870.KQ,False
파인디지털,038950.KQ,False
티에스넥스젠,043220.KQ,False
에스티오,098660.KQ,False
삼보산업,009620.KQ,False
프럼파스트,035200.KQ,False
디와이씨,310870.KQ,False
대성미생물,036480.KQ,False
스튜디오삼익,415380.KQ,False
코퍼스코리아,322780.KQ,False
CS,065770.KQ,False
아이윈,090150.KQ,False
한빛소프트,047080.KQ,False
무림SP,001810.KQ,False
모헨즈,006920.KQ,False
피엠티,147760.KQ,False
이노룰스,296640.KQ,False
휴네시온,290270.KQ,False
대한과학,131220.KQ,False
누보,332290.KQ,False
누리플렉스,040160.KQ,False
플레이위드,023770.KQ,False
프리시젼바이오,335810.KQ,False
신원종합개발,017000.KQ,False
제이에스티나,026040.KQ,False
대동스틸,048470.KQ,False
젠큐릭스,229000.KQ,False
링크드,193250.KQ,False
드림인사이트,362990.KQ,False
넥스턴바이오,089140.KQ,False
디지캡,197140.KQ,False
이원컴포텍,088290.KQ,False
신화콘텍,187270.KQ,False
멕아이씨에스,058110.KQ,False
크린앤사이언스,045520.KQ,False
비엘팜텍,065170.KQ,False
형지I&C,011080.KQ,False
케이웨더,068100.KQ,False
바른손이앤에이,035620.KQ,False
빛샘전자,072950.KQ,False
조아제약,034940.KQ,False
나노,187790.KQ,False
원일특강,012620.KQ,False
CBI,013720.KQ,False
솔트웨어,328380.KQ,False
모코엠시스,333050.KQ,False
성우테크론,045300.KQ,False
부스타,008470.KQ,False
바른손,018700.KQ,False
유투바이오,221800.KQ,False
세중,039310.KQ,False
라닉스,317120.KQ,False
넥스트아이,137940.KQ,False
오스템,031510.KQ,False
DH오토웨어,025440.KQ,False
기산텔레콤,035460.KQ,False
우리엔터프라이즈,037400.KQ,False
SGA솔루션즈,184230.KQ,False
쎄노텍,222420.KQ,False
영우디에스피,143540.KQ,False
시큐센,232830.KQ,False
S&K폴리텍,091340.KQ,False
율촌,146060.KQ,False
휴럼,353190.KQ,False
셀피글로벌,068940.KQ,False
팜스빌,318010.KQ,False
로지시스,067730.KQ,False
판타지오,032800.KQ,False
코아시아씨엠,196450.KQ,False
아이스크림에듀,289010.KQ,False
플라즈맵,405000.KQ,False
압타머사이언스,291650.KQ,False
캔버스엔,210120.KQ,False
엔에이치스팩29호,451700.KQ,False
협진,138360.KQ,False
아이티아이즈,372800.KQ,False
엑스큐어,070300.KQ,False
손오공,066910.KQ,False
제넨바이오,072520.KQ,False
엑시온그룹,069920.KQ,False
케이바이오,038530.KQ,False
한주라이트메탈,198940.KQ,False
유디엠텍,389680.KQ,False
바이오인프라,199730.KQ,False
웰크론한텍,076080.KQ,False
진바이오텍,086060.KQ,False
에스씨엠생명과학,298060.KQ,False
한주에이알티,058450.KQ,False
우정바이오,215380.KQ,False
제이엠아이,033050.KQ,False
캐리,313760.KQ,False
하이즈항공,221840.KQ,False
아즈텍WB,032080.KQ,False
ES큐브,050120.KQ,False
에스엘에스바이오,246250.KQ,False
이엠앤아이,083470.KQ,False
브이씨,365900.KQ,False
피앤씨테크,237750.KQ,False
알로이스,297570.KQ,False
선샤인푸드,217620.KQ,False
나노씨엠에스,247660.KQ,False
에이에프더블류,312610.KQ,False
이스트아시아홀딩스,900110.KQ,False
지엔코,065060.KQ,False
삼영에스앤씨,361670.KQ,False
동양에스텍,060380.KQ,False
엑사이엔씨,054940.KQ,False
우진비앤지,018620.KQ,False
에스폴리텍,050760.KQ,False
위니아에이드,377460.KQ,False
씨엔플러스,115530.KQ,False
에스에너지,095910.KQ,False
딜리,131180.KQ,False
동일스틸럭스,023790.KQ,False
해성옵틱스,076610.KQ,False
셀레믹스,331920.KQ,False
KB제27호스팩,464680.KQ,False
성창오토텍,080470.KQ,False
뉴인텍,012340.KQ,False
비피도,238200.KQ,False
지란지교시큐리티,208350.KQ,False
인바이오,352940.KQ,False
신시웨이,290560.KQ,False
풍강,093380.KQ,False
전진바이오팜,110020.KQ,False
패션플랫폼,225590.KQ,False
오에스피,368970.KQ,False
정원엔시스,045510.KQ,False
서산,079650.KQ,False
엔시트론,101400.KQ,False
BF랩스,139050.KQ,False
신라에스지,025870.KQ,False
한국정밀기계,101680.KQ,False
비츠로시스,054220.KQ,False
인콘,083640.KQ,False
아시아종묘,154030.KQ,False
스튜디오산타클로스,204630.KQ,False
토박스코리아,215480.KQ,False
알파녹스,043100.KQ,False
한탑,002680.KQ,False
세종메디칼,258830.KQ,False
인터엠,017250.KQ,False
삼성스팩9호,468510.KQ,False
클리노믹스,352770.KQ,False
소프트캠프,258790.KQ,False
신라섬유,001000.KQ,False
유비온,084440.KQ,False
대동금속,020400.KQ,False
피씨엘,241820.KQ,False
DGP,060900.KQ,False
파인테크닉스,106240.KQ,False
나노캠텍,091970.KQ,False
로스웰,900260.KQ,False
위니아,071460.KQ,False
핀텔,291810.KQ,False
파루,043200.KQ,False
오가닉티코스메틱,900300.KQ,False
에이치케이,044780.KQ,False
글로벌에스엠,900070.KQ,False
한국유니온제약,080720.KQ,False
한국정보공학,039740.KQ,False
비유테크놀러지,230980.KQ,False
에스디시스템,121890.KQ,False
티피씨글로벌,130740.KQ,False
에스앤더블류,103230.KQ,False
시지트로닉스,429270.KQ,False
이퓨쳐,134060.KQ,False
엔피케이,048830.KQ,False
와이오엠,066430.KQ,False
대호특수강,021040.KQ,False
이엘피,063760.KQ,False
빌리언스,044480.KQ,False
유안타제13호스팩,449020.KQ,False
앤씨앤,092600.KQ,False
네오리진,094860.KQ,False
케이피티유,054410.KQ,False
다산솔루에타,154040.KQ,False
이노진,344860.KQ,False
에스에스알,275630.KQ,False
세니젠,188260.KQ,False
국일신동,060480.KQ,False
삼진엘앤디,054090.KQ,False
THE E&M,089230.KQ,False
서울전자통신,027040.KQ,False
이노인스트루먼트,215790.KQ,False
애드바이오텍,179530.KQ,False
세진티에스,067770.KQ,False
대신밸런스제15호스팩,457390.KQ,False
골드앤에스,035290.KQ,False
까스텔바작,308100.KQ,False
스타플렉스,115570.KQ,False
엔에이치스팩26호,439410.KQ,False
누리플랜,069140.KQ,False
원풍물산,008290.KQ,False
유아이디,069330.KQ,False
알톤,123750.KQ,False
대산F&B,065150.KQ,False
엔에이치스팩30호,466910.KQ,False
케스피온,079190.KQ,False
웰킵스하이텍,043590.KQ,False
세동,053060.KQ,False
SGA,049470.KQ,False
디모아,016670.KQ,False
에스아이리소스,065420.KQ,False
디에이치엑스컴퍼니,031860.KQ,False
베셀,177350.KQ,False
육일씨엔에쓰,191410.KQ,False
씨엑스아이,900120.KQ,False
에프알텍,073540.KQ,False
더코디,224060.KQ,False
웹스,196700.KQ,False
엘디티,096870.KQ,False
벨로크,424760.KQ,False
드래곤플라이,030350.KQ,False
디지아이,043360.KQ,False
상지건설,042940.KQ,False
엔에이치스팩27호,440820.KQ,False
미래에셋비전스팩7호,482680.KQ,False
미래에셋비전스팩4호,477380.KQ,False
인베니아,079950.KQ,False
대신밸런스제18호스팩,478780.KQ,False
더테크놀로지,043090.KQ,False
플루토스,019570.KQ,False
노블엠앤비,106520.KQ,False
뉴보텍,060260.KQ,False
대신밸런스제16호스팩,457630.KQ,False
KB제26호스팩,458320.KQ,False
아이엠,101390.KQ,False
스타코링크,060240.KQ,False
케이엠제약,225430.KQ,False
메디콕스,054180.KQ,False
에이치엠씨제7호스팩,477340.KQ,False
퀀텀온,227100.KQ,False
하나28호스팩,454750.KQ,False
하나30호스팩,469880.KQ,False
대신밸런스제14호스팩,442310.KQ,False
신영스팩8호,430220.KQ,False
한솔인티큐브,070590.KQ,False
유안타제15호스팩,473050.KQ,False
예선테크,250930.KQ,False
한국제15호스팩,479880.KQ,False
미래에셋비전스팩6호,478440.KQ,False
오늘이엔엠,192410.KQ,False
비케이홀딩스,050090.KQ,False
파커스,065690.KQ,False
키움제11호스팩,489480.KQ,False
대신밸런스제17호스팩,471050.KQ,False
엔에이치스팩31호,481890.KQ,False
KB제29호스팩,478390.KQ,False
하나26호스팩,446750.KQ,False
디비금융제13호스팩,489730.KQ,False
에이디칩스,054630.KQ,False
키움제8호스팩,446840.KQ,False
한국제14호스팩,477530.KQ,False
교보16호스팩,482520.KQ,False
KB제31호스팩,492220.KQ,False
삼영이엔씨,065570.KQ,False
유안타제10호스팩,435380.KQ,False
DB금융스팩12호,477760.KQ,False
하나27호스팩,448370.KQ,False
KD,044180.KQ,False
광진실업,026910.KQ,False
신영스팩9호,445970.KQ,False
장원테크,174880.KQ,False
KB제28호스팩,476470.KQ,False
신한제12호스팩,474660.KQ,False
대신밸런스제19호스팩,482690.KQ,False
하나31호스팩,469900.KQ,False
하나29호스팩,454640.KQ,False
신한제14호스팩,487360.KQ,False
바이온,032980.KQ,False
DB금융스팩11호,456440.KQ,False
미래에셋비전스팩5호,477470.KQ,False
유안타제9호스팩,430700.KQ,False
큐로홀딩스,051780.KQ,False
유안타제16호스팩,474490.KQ,False
올리패스,244460.KQ,False
엔에이치스팩24호,437780.KQ,False
미래에셋비전스팩2호,446190.KQ,False
KB제30호스팩,486630.KQ,False
유안타제11호스팩,444920.KQ,False
미래에셋비전스팩3호,448830.KQ,False
상상인제4호스팩,452670.KQ,False
유안타제17호스팩,493790.KQ,False
교보17호스팩,489210.KQ,False
하이제8호스팩,450050.KQ,False
에스케이증권제9호스팩,455910.KQ,False
한화플러스제4호스팩,455310.KQ,False
이베스트스팩6호,478110.KQ,False
유안타제12호스팩,446150.KQ,False
해성산업1우,03481K.KQ,False
신영스팩10호,472220.KQ,False
IBKS제22호스팩,448760.KQ,False
유진스팩11호,488060.KQ,False
IBKS제20호스팩,439730.KQ,False
유안타제14호스팩,450940.KQ,False
IBKS제21호스팩,442770.KQ,False
하나34호스팩,484130.KQ,False
KB제25호스팩,455250.KQ,False
비엔케이제1호스팩,445360.KQ,False
키움제7호스팩,433530.KQ,False
IBKS제23호스팩,467930.KQ,False
한국제13호스팩,464440.KQ,False
한국제12호스팩,458610.KQ,False
IBKS제24호스팩,469480.KQ,False
교보14호스팩,456490.KQ,False
에스케이증권제13호스팩,473950.KQ,False
유진스팩10호,468760.KQ,False
에이치엠씨제6호스팩,462020.KQ,False
교보13호스팩,440790.KQ,False
신한제15호스팩,487830.KQ,False
키움제10호스팩,487720.KQ,False
비엔케이제2호스팩,473370.KQ,False
에스케이증권제11호스팩,472230.KQ,False
신한제10호스팩,418210.KQ,False
교보15호스팩,465320.KQ,False
키움제6호스팩,413600.KQ,False
에스케이증권제8호스팩,435870.KQ,False
하나33호스팩,475250.KQ,False
신한제13호스팩,474930.KQ,False
유진스팩9호,442130.KQ,False
엠에프엠코리아,323230.KQ,False
에스케이증권제10호스팩,457940.KQ,False
하나32호스팩,475240.KQ,False
에스케이증권제12호스팩,473000.KQ,False
엔에이치스팩25호,438580.KQ,False
투비소프트,079970.KQ,False
CNH,023460.KQ,False
소프트센우,032685.KQ,False
대호특수강우,021045.KQ,False
위너스,479960.KQ,False
